"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Kidney","OG_0018336",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","HYLS1","taeGut_geneID"
"Kidney","OG_0018339",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LRRC70","taeGut_geneID"
"Kidney","OG_0018365",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMEM59L","taeGut_geneID"
"Kidney","OG_0018371",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TRIM8","taeGut_geneID"
"Kidney","OG_0018397",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","NINJ1","taeGut_geneID"
"Kidney","OG_0018400",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MLX","taeGut_geneID"
"Kidney","OG_0018402",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","CASQ2","taeGut_geneID"
"Kidney","OG_0018420",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","TMEM175","taeGut_geneID"
"Kidney","OG_0018448",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PSMD6","taeGut_geneID"
"Kidney","OG_0018453",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RPF1","taeGut_geneID"
"Kidney","OG_0018469",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","KDSR","taeGut_geneID"
"Kidney","OG_0018477",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LACTB2","taeGut_geneID"
"Kidney","OG_0018491",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","DUT","taeGut_geneID"
"Kidney","OG_0018495",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","L3HYPDH","taeGut_geneID"
"Kidney","OG_0018517",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","stringtie_mRNA_24309","parsed_from_gene_id"
"Kidney","OG_0018542",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","stringtie_mRNA_1853","parsed_from_gene_id"
"Kidney","OG_0018548",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZHX3","galGal_geneID"
"Kidney","OG_0018549",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ZHX2","taeGut_geneID"
"Kidney","OG_0018560",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","EXOSC5","taeGut_geneID"
"Kidney","OG_0018565",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC100218887","taeGut_geneID"
"Kidney","OG_0018566",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","GAS1","taeGut_geneID"
"Kidney","OG_0018569",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100224667","taeGut_geneID"
"Kidney","OG_0018606",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NIFK","taeGut_geneID"
"Kidney","OG_0018615",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","KIAA1191","taeGut_geneID"
"Kidney","OG_0018619",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PDLIM2","taeGut_geneID"
"Kidney","OG_0018621",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","GPR65","taeGut_geneID"
"Kidney","OG_0018658",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ZCCHC24","taeGut_geneID"
"Kidney","OG_0018669",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPL37","taeGut_geneID"
"Kidney","OG_0018680",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRM3","taeGut_geneID"
"Kidney","OG_0018700",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","IFI30","taeGut_geneID"
"Kidney","OG_0018710",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ATP6V0C","taeGut_geneID"
"Kidney","OG_0018711",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","ATP6V0B","taeGut_geneID"
"Kidney","OG_0018713",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","RFESD","taeGut_geneID"
"Kidney","OG_0018745",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ERG28","taeGut_geneID"
"Kidney","OG_0018753",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NUDT2","taeGut_geneID"
"Kidney","OG_0018756",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MT","parsed_from_gene_id"
"Kidney","OG_0018838",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","SAYSD1","taeGut_geneID"
"Kidney","OG_0018878",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","ANGPTL7","taeGut_geneID"
"Kidney","OG_0018887",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PRR15L","taeGut_geneID"
"Kidney","OG_0018898",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TLCD1","taeGut_geneID"
"Kidney","OG_0018906",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","TAX1BP3","taeGut_geneID"
"Kidney","OG_0018931",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SKA2","taeGut_geneID"
"Kidney","OG_0018932",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","NRARP","taeGut_geneID"
"Kidney","OG_0018935",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","PSMF1","taeGut_geneID"
"Kidney","OG_0018951",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","EMC4","taeGut_geneID"
"Kidney","OG_0018952",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PNO1","taeGut_geneID"
"Kidney","OG_0018968",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PXMP4","taeGut_geneID"
"Kidney","OG_0018969",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","HDHD3","taeGut_geneID"
"Kidney","OG_0018979",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","NANP","taeGut_geneID"
"Kidney","OG_0018981",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GID4","taeGut_geneID"
"Kidney","OG_0018983",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","EIF6","taeGut_geneID"
"Kidney","OG_0019209",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PTGER2","taeGut_geneID"
"Kidney","OG_0019210",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PTGDR","taeGut_geneID"
"Kidney","OG_0019223",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TNIP2","taeGut_geneID"
"Kidney","OG_0019236",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","AQP11","galGal_geneID"
"Kidney","OG_0019243",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","OCSTAMP","taeGut_geneID"
"Kidney","OG_0019261",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CFAP410","taeGut_geneID"
"Kidney","OG_0019262",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","RAB40C","taeGut_geneID"
"Kidney","OG_0019272",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RPS2","taeGut_geneID"
"Kidney","OG_0019292",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","TMEM86A","taeGut_geneID"
"Kidney","OG_0019301",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FAM204A","taeGut_geneID"
"Kidney","OG_0019314",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","GGH","taeGut_geneID"
"Kidney","OG_0019327",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPL3","taeGut_geneID"
"Kidney","OG_0019333",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CFDP1","galGal_geneID"
"Kidney","OG_0019340",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZBTB8OS","taeGut_geneID"
"Kidney","OG_0019369",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","stringtie_mRNA_23713","parsed_from_gene_id"
"Kidney","OG_0019408",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100226488","taeGut_geneID"
"Kidney","OG_0019413",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LBHD2","taeGut_geneID"
"Kidney","OG_0019418",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","GMNN","taeGut_geneID"
"Kidney","OG_0019422",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","UBALD2","taeGut_geneID"
"Kidney","OG_0019446",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","TBXA2R","taeGut_geneID"
"Kidney","OG_0019487",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FAM185A","taeGut_geneID"
"Kidney","OG_0019493",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100218598","taeGut_geneID"
"Kidney","OG_0019514",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC115496888","taeGut_geneID"
"Kidney","OG_0019534",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MOSPD1","taeGut_geneID"
"Kidney","OG_0019546",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PIN4","taeGut_geneID"
"Kidney","OG_0019555",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PEX10","taeGut_geneID"
"Kidney","OG_0019558",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PWP1","taeGut_geneID"
"Kidney","OG_0019568",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MGAT2","taeGut_geneID"
"Kidney","OG_0019574",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","AMD1","taeGut_geneID"
"Kidney","OG_0019638",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MFAP5","taeGut_geneID"
"Kidney","OG_0019650",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TCF21","taeGut_geneID"
"Kidney","OG_0019667",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","CCDC126","taeGut_geneID"
"Kidney","OG_0019676",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","DDIT4","taeGut_geneID"
"Kidney","OG_0019682",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","XKR8","taeGut_geneID"
"Kidney","OG_0019686",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","TRIL","taeGut_geneID"
"Kidney","OG_0019699",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","TTC9","taeGut_geneID"
"Kidney","OG_0019724",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","TMEM26","taeGut_geneID"
"Kidney","OG_0019760",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","KDELR3","taeGut_geneID"
"Kidney","OG_0019767",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ARPC5","galGal_geneID"
"Kidney","OG_0019772",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","POLR2J","taeGut_geneID"
"Kidney","OG_0019968",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LOC101233692","taeGut_geneID"
"Kidney","OG_0019973",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","IGFBP4","taeGut_geneID"
"Kidney","OG_0019976",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100224449","taeGut_geneID"
"Kidney","OG_0019979",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SOD3","taeGut_geneID"
"Kidney","OG_0019998",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","CMPK2","taeGut_geneID"
"Kidney","OG_0020032",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","QNG1","taeGut_geneID"
"Kidney","OG_0020043",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","CENPI","taeGut_geneID"
"Kidney","OG_0020053",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","ARPC2","taeGut_geneID"
"Kidney","OG_0020106",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TSPAN9","parsed_from_gene_id"
"Kidney","OG_0020201",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CD58","parsed_from_gene_id"
"Kidney","OG_0020210",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","MALSU1","taeGut_geneID"
"Kidney","OG_0020216",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","OTUD1","taeGut_geneID"
"Kidney","OG_0020229",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ZCCHC10","taeGut_geneID"
"Kidney","OG_0020237",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","RNF7","taeGut_geneID"
"Kidney","OG_0020269",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TERF2IP","galGal_geneID"
"Kidney","OG_0020272",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PTGER4","taeGut_geneID"
"Kidney","OG_0020337",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LOC421506","galGal_geneID"
"Kidney","OG_0020363",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","PSMD3","taeGut_geneID"
"Kidney","OG_0020365",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LIPT2","taeGut_geneID"
"Kidney","OG_0020405",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","GATM","taeGut_geneID"
"Kidney","OG_0020410",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","AK6","taeGut_geneID"
"Kidney","OG_0020422",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","WASF3","parsed_from_gene_id"
"Kidney","OG_0020467",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ANKRD11","parsed_from_gene_id"
"Kidney","OG_0020538",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","TNFSF15","taeGut_geneID"
"Kidney","OG_0020541",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","AMBP","taeGut_geneID"
"Kidney","OG_0020552",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SURF6","taeGut_geneID"
"Kidney","OG_0020571",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC116808484","taeGut_geneID"
"Kidney","OG_0020572",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","PXDC1","taeGut_geneID"
"Kidney","OG_0020618",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RD3","taeGut_geneID"
"Kidney","OG_0020619",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LRPAP1","taeGut_geneID"
"Kidney","OG_0020667",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MRPL46","taeGut_geneID"
"Kidney","OG_0020673",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PHYH","taeGut_geneID"
"Kidney","OG_0020684",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ETF1","taeGut_geneID"
"Kidney","OG_0020690",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","VKORC1L1","taeGut_geneID"
"Kidney","OG_0020719",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","stringtie_mRNA_51750","parsed_from_gene_id"
"Kidney","OG_0020733",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MAPKAP1","parsed_from_gene_id"
"Kidney","OG_0020789",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100232025","taeGut_geneID"
"Kidney","OG_0020797",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC115497281","taeGut_geneID"
"Kidney","OG_0020799",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PDCD7","taeGut_geneID"
"Kidney","OG_0020802",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","DUSP15","taeGut_geneID"
"Kidney","OG_0020803",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","C1H11orf87","taeGut_geneID"
"Kidney","OG_0020843",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","TMEM174","taeGut_geneID"
"Kidney","OG_0020851",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CAVIN2","taeGut_geneID"
"Kidney","OG_0020862",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","STC1","taeGut_geneID"
"Kidney","OG_0020872",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","SEC62","taeGut_geneID"
"Kidney","OG_0020873",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100221623","taeGut_geneID"
"Kidney","OG_0020882",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FBXO48","taeGut_geneID"
"Kidney","OG_0020897",2,"thaAmb_vs_thaPel;thaRuf_vs_thaTor","NFKBIE","taeGut_geneID"
"Kidney","OG_0020899",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","PREB","taeGut_geneID"
"Kidney","OG_0021074",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ISCA2","taeGut_geneID"
"Kidney","OG_0021086",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","C23H1orf216","taeGut_geneID"
"Kidney","OG_0021096",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LAPTM5","taeGut_geneID"
"Kidney","OG_0021116",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","VSIR","taeGut_geneID"
"Kidney","OG_0021127",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","FAM163B","taeGut_geneID"
"Kidney","OG_0021160",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TMX1","taeGut_geneID"
"Kidney","OG_0021161",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","TMEM11","taeGut_geneID"
"Kidney","OG_0021170",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","UQCRFS1","taeGut_geneID"
"Kidney","OG_0021173",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PSMA3","taeGut_geneID"
"Kidney","OG_0021177",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","SYS1","taeGut_geneID"
"Kidney","OG_0021181",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","SURF1","taeGut_geneID"
"Kidney","OG_0021188",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","ELOC","taeGut_geneID"
"Kidney","OG_0021190",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","PSMD9","taeGut_geneID"
"Kidney","OG_0021193",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","WDR55","taeGut_geneID"
"Kidney","OG_0021201",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","NDUFV2","taeGut_geneID"
"Kidney","OG_0021213",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","HMCES","taeGut_geneID"
"Kidney","OG_0021218",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","FEN1","taeGut_geneID"
"Kidney","OG_0021222",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","RSAD2","taeGut_geneID"
"Kidney","OG_0021381",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MTRES1","taeGut_geneID"
"Kidney","OG_0021398",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","FETUB","taeGut_geneID"
"Kidney","OG_0021401",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","LOC770617","galGal_geneID"
"Kidney","OG_0021411",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","OLFML3","taeGut_geneID"
"Kidney","OG_0021414",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","FABP1","taeGut_geneID"
"Kidney","OG_0021421",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CLDN5","taeGut_geneID"
"Kidney","OG_0021423",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","VRTN","taeGut_geneID"
"Kidney","OG_0021434",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","KLF2","taeGut_geneID"
"Kidney","OG_0021471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","MAX","taeGut_geneID"
"Kidney","OG_0021476",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","CLN6","taeGut_geneID"
"Kidney","OG_0021499",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MCFD2","taeGut_geneID"
"Kidney","OG_0021508",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FITM2","taeGut_geneID"
"Kidney","OG_0021517",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","RPL4","taeGut_geneID"
"Kidney","OG_0021519",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","DNAL4","taeGut_geneID"
"Kidney","OG_0021524",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","RPL14","taeGut_geneID"
"Kidney","OG_0021527",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NUP43","taeGut_geneID"
"Kidney","OG_0021681",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FGD4","taeGut_geneID"
"Kidney","OG_0021703",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TUT7","taeGut_geneID"
"Kidney","OG_0021737",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC115498337","taeGut_geneID"
"Kidney","OG_0021740",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LOC121469303","taeGut_geneID"
"Kidney","OG_0021752",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100190135","taeGut_geneID"
"Kidney","OG_0021754",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CEND1","taeGut_geneID"
"Kidney","OG_0021758",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","APOLD1","taeGut_geneID"
"Kidney","OG_0021760",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LOC100190483","taeGut_geneID"
"Kidney","OG_0021764",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NANOS1","taeGut_geneID"
"Kidney","OG_0021777",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","UMAD1","taeGut_geneID"
"Kidney","OG_0021798",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NUDT18","taeGut_geneID"
"Kidney","OG_0021817",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LAMTOR1","taeGut_geneID"
"Kidney","OG_0021835",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","RBM18","taeGut_geneID"
"Kidney","OG_0022033",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","PIK3IP1","parsed_from_gene_id"
"Kidney","OG_0022072",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PPDPF","taeGut_geneID"
"Kidney","OG_0022080",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","LOC101233626","taeGut_geneID"
"Kidney","OG_0022104",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","HSPB1","taeGut_geneID"
"Kidney","OG_0022116",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","NDUFB8","taeGut_geneID"
"Kidney","OG_0022117",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","COX20","taeGut_geneID"
"Kidney","OG_0022124",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","DUSP14","taeGut_geneID"
"Kidney","OG_0022128",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","PHF5A","taeGut_geneID"
"Kidney","OG_0022132",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","TRAPPC4","taeGut_geneID"
"Kidney","OG_0022157",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","EMC3","galGal_geneID"
"Kidney","OG_0022168",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","EMC8","taeGut_geneID"
"Kidney","OG_0022173",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","CPSF4","taeGut_geneID"
"Kidney","OG_0022177",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","RPS4X","taeGut_geneID"
"Kidney","OG_0022449",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","ICOS","taeGut_geneID"
"Kidney","OG_0022457",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","LOC100225312","taeGut_geneID"
"Kidney","OG_0022463",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","EDN1","taeGut_geneID"
"Kidney","OG_0022464",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ADM","taeGut_geneID"
"Kidney","OG_0022481",2,"dysSti_vs_sakCri;thaAmb_vs_thaPel","ALX1","taeGut_geneID"
"Kidney","OG_0022491",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MRPL51","taeGut_geneID"
"Kidney","OG_0022502",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","RPS19BP1","taeGut_geneID"
"Kidney","OG_0022508",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MRPL28","taeGut_geneID"
"Kidney","OG_0022516",2,"dysSti_vs_sakCri;thaRuf_vs_thaTor","UBL3","taeGut_geneID"
"Kidney","OG_0022523",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPS25","taeGut_geneID"
"Kidney","OG_0022531",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","MYCBP","taeGut_geneID"
"Kidney","OG_0022541",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","SPRYD7","taeGut_geneID"
"Kidney","OG_0022544",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","LRMDA","taeGut_geneID"
"Kidney","OG_0022547",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","TTC36","taeGut_geneID"
"Kidney","OG_0022549",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","REXO2","taeGut_geneID"
"Kidney","OG_0022553",2,"sakLuc_vs_sakCan;thaAmb_vs_thaPel","MTPN","taeGut_geneID"
"Kidney","OG_0022896",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","MICOS13","taeGut_geneID"
"Kidney","OG_0022900",2,"dysSti_vs_sakCri;sakLuc_vs_sakCan","MRPS18C","taeGut_geneID"
"Kidney","OG_0022906",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","BCL2A1","taeGut_geneID"
"Kidney","OG_0022909",2,"sakLuc_vs_sakCan;thaRuf_vs_thaTor","LBH","taeGut_geneID"
