OG	sakCan01_Brain	sakCan01_Heart	sakCan01_Kidney	sakCan01_Liver	sakCan01_Muscle	sakCan02_Brain	sakCan02_Kidney	sakCan02_Liver	sakCan02_Muscle	sakCan03_Brain	sakCan03_Heart	sakCan03_Kidney	sakCan03_Liver	sakCan03_Muscle	sakCan04_Heart
OG_0015102	69.508	920.884	34.33	0.0	97.423	0.0	7.596	0.0	33.0	42.428	802.119	75.644	0.0	0.0	1669.441
OG_0015103	250.313	236.0	281.713	200.0	258.805	313.735	306.81	401.199	458.0	267.886	154.751	272.251	116.991	130.005	258.961
OG_0015109	13.105	1.12	4.611	0.0	3.567	1.229	0.0	0.0	0.0	6.131	0.0	5.895	0.0	1.0	0.0
OG_0015118	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OG_0015122	0.0	4.0	0.0	489.447	9.24	0.0	791.004	170.127	0.0	0.0	42.441	61.368	176.595	15.771	4.0
OG_0015124	0.0	1.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.235	0.0	0.0
OG_0015126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015128	1799.556	306.722	0.0	0.0	0.0	1859.053	459.0	510.382	1059.795	0.0	0.0	0.0	329.006	0.0	0.0
OG_0015139	51.55	19.68	48.674	0.0	0.0	0.0	106.177	57.256	15.839	63.491	27.728	79.799	0.0	0.0	54.171
OG_0015140	0.0	1.177	0.0	0.0	0.0	0.0	0.0	4.1	0.0	0.0	0.0	0.0	2.315	0.0	1.404
OG_0015141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015142	1062.723	122.869	356.056	820.0	372.976	1758.856	459.0	1744.686	147.0	1023.996	152.779	202.785	715.93	112.863	197.0
OG_0015143	381.44	200.375	280.664	168.784	440.31600000000003	531.487	246.583	175.445	150.469	332.091	158.145	235.542	158.06900000000002	130.56799999999998	219.643
OG_0015146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015158	210.844	178.071	402.11199999999997	259.458	416.081	182.131	408.402	566.683	307.313	132.316	208.089	278.04	246.07	175.998	287.68
OG_0015164	285.982	38.431	798.977	19.459	39.068	70.715	96.327	0.0	0.0	280.055	21.575	593.257	14.546	39.0	49.046
OG_0015182	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
OG_0015183	0.0	0.0	15.634	78.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.013	0.0	0.0
OG_0015185	113.845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015186	12.573	0.0	0.0	0.0	27.222	0.0	0.0	0.0	0.0	151.387	283.754	53.338	0.0	0.0	175.193
OG_0015187	82.709	8.548	55.203	62.936	38.16	124.31	18.295	33.901	12.472	86.288	17.145	81.99	37.926	26.754	56.973
OG_0015188	88.861	18.987	4.532	0.0	9.415	68.518	0.0	0.0	0.0	41.305	0.0	0.0	0.0	12.92	4.721
OG_0015197	180.596	0.0	329.308	0.0	0.0	411.504	345.374	0.0	0.0	0.0	224.198	0.0	0.0	94.39	0.0
OG_0015198	0.0	0.0	0.0	0.0	0.0	3.616	2.595	3.722	0.0	3.676	0.0	0.0	0.0	0.0	3.355
OG_0015199	11.251	101.703	97.218	0.0	0.0	53.207	102.184	0.0	24.2	40.766	44.557	105.415	0.0	0.0	0.0
OG_0015224	345.283	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015228	2.0	57.558	51.238	54.19	50.926	0.0	11.823	56.798	1.797	0.0	22.542	107.346	31.908	17.232	31.563
OG_0015231	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	3.0	0.0	7.0	1.0	4.0
OG_0015233	0.0	700.0	0.0	0.0	0.0	382.901	268.79	30.0	120.393	365.478	0.0	0.0	32.0	98.564	520.0
OG_0015236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015246	15.433	1.192	3.74	0.0	0.0	3.192	1.134	1.143	0.0	4.296	6.119	5.811	0.0	0.0	10.096
OG_0015257	44.382	172.328	0.0	113.603	0.0	63.0	20.743	45.631	35.722	145.826	0.0	0.0	110.515	67.958	124.718
OG_0015260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015262	776.157	404.022	318.711	86.0	21.0	1248.225	565.533	46.0	55.0	892.144	397.862	568.468	30.0	9.0	280.995
OG_0015265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015266	5.429	44.827	5.258	9.0	40.52	0.0	22.993	23.492	46.949	20.048	40.141	22.106	17.315	55.221	58.072
OG_0015269	212.864	58.555	48.794	0.0	28.047	0.0	0.0	0.0	79.326	170.232	36.702	52.901	0.0	0.0	124.271
OG_0015270	23.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0
OG_0015271	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OG_0015272	355.0	5745.0	2326.0	2140.0	2886.0	199.0	699.0	1075.0	1137.0	235.0	3546.0	2074.0	2092.0	630.0	4544.0
OG_0015278	0.0	0.0	86.571	0.0	1394.317	398.197	0.0	0.0	600.32	0.0	355.21	66.543	0.0	132.28	766.274
OG_0015281	0.0	96.0	8.0	9157.0	3.0	31.0	352.0	7920.0	88.0	2.0	2979.0	227.0	21165.985	47.0	30.0
OG_0015282	87.0	7.0	47.0	13.0	3.0	15.0	2.0	2.0	0.0	42.0	5.0	22.0	17.0	5.0	10.0
OG_0015288	510.709	345.0	262.0	116.0	197.0	685.0	227.0	151.0	273.0	393.0	278.488	266.0	143.0	116.0	459.0
OG_0015290	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
OG_0015296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015299	51.23	0.0	0.0	0.0	0.0	69.615	0.0	0.0	0.0	121.813	0.0	0.0	0.0	0.0	0.0
OG_0015301	0.0	18.955	27.562	0.0	13.433	11.548	29.052	27.72	17.301	0.0	41.65	73.271	127.748	10.415	11.73
OG_0015303	159.815	10.171	6.562	0.0	0.0	45.379	3.851	8.922	32.873	0.0	0.0	30.624	0.0	9.23	0.0
OG_0015304	1.0	0.0	0.0	0.0	4.0	0.0	80.732	2930.516	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015312	541.6229999999999	13.867	33.284	0.0	0.0	0.0	0.0	56.548	0.0	16.518	9.34	3.009	24.0	14.337	19.82
OG_0015313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015319	110.886	0.0	0.0	0.0	78.607	0.0	0.0	0.0	48.577	0.0	0.0	22.334	37.91	57.731	77.601
OG_0015324	44.745	0.0	0.0	0.0	0.0	22.63	0.0	0.0	0.0	59.039	32.628	23.598	0.0	5.0	45.537
OG_0015331	53.0	6.0	5.0	0.0	0.0	2.0	0.0	1.0	0.0	17.0	1.0	4.0	0.0	1.0	0.0
OG_0015333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0
OG_0015334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015335	10.978	0.0	2.404	0.0	0.0	0.0	5.704	0.0	0.0	2.576	0.0	0.0	5.666	0.0	5.968
OG_0015336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015340	128.904	30.458	64.556	0.0	58.534	101.763	0.0	75.932	74.676	94.278	14.226	34.473	0.0	0.0	72.572
OG_0015346	5.866	6.116	54.467	21.031	35.425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015353	131.39	73.0	179.0	60.0	55.0	163.0	80.0	142.0	44.0	79.0	86.0	106.0	89.0	19.0	117.591
OG_0015355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015357	394.371	93.666	0.0	0.0	0.0	371.957	0.0	113.115	0.0	324.104	28.417	194.418	0.0	0.0	50.187
OG_0015362	53.342	0.0	0.0	0.0	0.0	0.0	84.821	34.943	50.266	46.932	37.274	47.918	0.0	0.0	50.841
OG_0015374	16.331	42.245	7.007	2.772	30.506	54.027	14.215	19.73	0.0	26.848	68.971	7.875	8.411	2.0	12.971
OG_0015375	91.735	0.0	28.435	20.264	0.0	26.998	29.512	27.025	5.468	66.455	14.873	42.069	14.05	0.0	10.975
OG_0015376	336.0	100.0	138.0	56.0	60.0	220.0	98.0	142.0	74.0	240.0	75.046	91.286	92.0	68.0	204.0
OG_0015379	1089.0	0.0	80.24	3.088	252.0	1022.0	0.0	0.0	0.0	0.0	178.507	626.191	38.984	0.0	483.539
OG_0015383	375.925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
OG_0015396	18.329	19.228	17.297	0.0	0.0	0.0	26.503	0.0	26.054	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015401	1186.236	85.972	238.981	279.16	30.0	1624.051	245.542	3752.485	42.689	1483.783	88.582	269.633	67.0	9.0	118.002
OG_0015405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.098	0.0
OG_0015408	44.0	48.0	18.0	0.0	7.0	28.0	0.0	0.0	0.0	96.0	3.0	27.0	5.0	0.0	12.0
OG_0015433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015438	0.0	0.0	0.0	0.0	0.0	0.0	31.843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015439	1770.737	241.775	509.531	11.104	273.025	2085.626	405.785	453.907	503.67	1756.896	338.799	388.413	76.577	47.616	527.385
OG_0015443	785.742	0.0	4.733	0.0	0.0	192.563	0.0	6.757	0.0	121.091	6.495	5.062	0.0	0.0	0.0
OG_0015444	10.473	0.0	1.0	2.0	0.0	10.617	3.0	6.872	0.0	20.761	0.0	1.0	5.315	0.0	0.0
OG_0015445	0.0	38.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.157	31.08	0.0
OG_0015446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.608	0.0	0.0	0.0	0.0	0.0	4.169	0.0
OG_0015447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.782	0.0	0.0
OG_0015449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015450	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015454	1.273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.227	0.0	2.458	0.0
OG_0015456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.873	0.0	0.0	0.0
OG_0015457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015458	480.374	0.0	44.362	52.632	0.0	321.833	52.896	0.0	0.0	11.317	257.217	6.655	23.057	99.872	122.637
OG_0015462	0.0	80.19	0.0	0.0	0.0	9.396	0.0	0.0	2.0	16.0	0.0	0.0	0.0	0.0	0.0
OG_0015463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015464	0.0	98.164	7.315	43.326	43.187	48.0	0.0	10.697	0.0	0.0	3.016	102.0	7.435	48.0	5.806
OG_0015465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015466	0.0	0.0	2.612	0.0	2.645	0.0	2.688	6.757	0.0	0.0	0.0	0.0	0.0	1.862	3.947
OG_0015467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015468	3.0	0.0	32.857	4.0	0.0	1.763	33.0	0.0	0.0	3.0	0.0	40.0	0.0	0.0	0.0
OG_0015469	4234.96	0.0	0.0	0.0	0.0	6223.0	6.0	2.0	46.0	4101.012	32.0	51.0	29.0	2.0	34.0
OG_0015473	0.0	101.641	56.339	53.134	9.229	418.0	17.0	9.166	9.0	264.696	0.0	83.6	61.688	12.0	142.747
OG_0015474	123.0	166.0	118.0	127.0	42.0	124.0	49.0	139.0	59.0	171.0	682.0	258.0	330.0	348.0	123.0
OG_0015479	1198.0	1.0	0.0	0.0	0.0	545.0	0.0	0.0	3.0	430.0	0.0	0.0	0.0	0.0	0.0
OG_0015480	51.264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.178	0.0	0.0	0.0	0.0	0.0
OG_0015481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015483	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015484	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015489	21.905	291.519	21.0	9.0	55.0	31.0	4.0	0.0	14.0	12.0	288.0	28.0	15.0	12.0	399.523
OG_0015491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015493	100.025	177.159	0.0	0.0	236.744	0.0	0.0	0.0	182.699	98.163	0.0	205.807	105.924	219.177	78.052
OG_0015495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015500	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.435	0.0	0.0	0.0	0.0
OG_0015502	8.805	0.0	625.935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.908	0.0	0.0	0.0
OG_0015506	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.603	2.185	3.856	2.0	3.557
OG_0015507	0.0	0.0	0.0	49.0	0.0	15.621	0.0	46.479	0.0	0.0	0.0	0.0	0.0	61.132	0.0
OG_0015508	421.976	0.0	331.483	0.0	0.0	0.0	0.0	0.0	240.136	66.41	0.0	0.0	0.0	0.0	294.276
OG_0015509	0.0	0.0	36.085	0.0	1.0	0.0	54.53	0.0	0.0	0.0	0.0	26.379	0.0	0.0	4.0
OG_0015511	166.299	144.081	159.695	0.0	394.199	137.558	399.985	271.189	463.008	115.198	103.784	157.984	45.115	0.0	446.248
OG_0015512	537.0	1749.0	1219.0	1150.0	2695.0	659.0	675.0	675.0	1223.0	420.0	863.0	809.0	577.0	1567.0	1542.0
OG_0015513	0.0	0.0	1.321	0.0	3.758	0.0	0.0	2.045	0.0	0.0	3.67	0.0	0.0	2.915	5.927
OG_0015514	0.0	0.0	14.005	0.0	5.128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.121
OG_0015515	748.056	0.0	451.362	174.011	0.0	0.0	140.852	114.3	0.0	474.883	158.573	242.153	229.679	0.0	208.626
OG_0015517	81.691	30.02	57.589	27.0	29.082	96.966	37.427	19.522	34.475	69.77	46.9	28.765	25.596	12.0	26.214
OG_0015523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015534	97.396	18.973	101.805	42.873	41.893	64.278	81.697	59.122	12.373	54.135	37.06	103.591	15.717	11.833	44.358
OG_0015536	116.78	0.0	43.86	24.037	20.811	80.607	37.642	37.058	20.959	71.863	61.452	35.58	33.309	17.745	66.772
OG_0015537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015540	0.0	10.835	2.0	1.0	0.0	0.0	2.0	1.0	2.0	1.0	2.0	3.0	2.0	1.0	3.0
OG_0015541	31.0	19.0	54.675	11.912	7.0	25.0	9.813	6.0	0.0	33.46	3.0	24.531	19.0	4.194	6.0
OG_0015543	0.0	3.0	0.0	3.0	1.0	0.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	1.0	2.0
OG_0015544	1.319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015547	0.0	0.0	0.0	30.594	0.0	88.973	31.233	0.0	0.0	150.055	0.0	87.256	19.365	5.823	58.235
OG_0015548	63.206	11.359	0.0	34.107	10.839	0.0	19.695	0.0	0.0	9.017	0.0	10.916	0.0	0.0	0.0
OG_0015549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015550	463.344	205.0	82.488	0.0	16.0	62.921	35.823	44.1	22.624	253.186	34.531	89.46199999999999	33.978	2.0	80.122
OG_0015551	145.485	64.103	100.331	64.193	37.898	0.0	0.0	219.226	0.0	0.0	0.0	100.643	50.212	0.0	0.0
OG_0015554	1.0	11.0	42.0	13.0	28.0	9.0	15.0	27.0	12.0	12.0	13.0	26.0	19.0	9.0	26.0
OG_0015558	9.168	6.008	3.798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.071	7.44
OG_0015572	0.0	3.549	0.0	1.74	8.095	0.0	0.0	0.0	11.095	0.0	0.0	0.0	0.0	0.0	11.25
OG_0015573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015581	889.0	595.0	584.0	239.0	632.0	1723.0	616.0	153.0	476.0	784.0	490.0	564.0	200.0	284.0	631.0
OG_0015584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015585	0.0	31.469	0.0	59.259	0.0	710.015	775.0070000000001	809.0590000000001	472.0	0.0	90.983	18.848	15.215	0.0	9.944
OG_0015586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015588	220.0	50.0	112.0	19.0	23.0	235.0	115.0	31.0	30.0	142.202	61.0	128.0	33.0	16.0	152.0
OG_0015591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015595	6.0	47.0	4.236	0.0	41.0	0.0	0.0	5.081	5.023	0.0	0.0	116.0	29.0	16.0	27.221
OG_0015600	0.0	0.0	3.197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015623	79.51	0.0	0.0	0.0	0.0	0.0	334.09	51.255	0.0	20.455	16.666	0.0	25.167	0.0	0.0
OG_0015638	461.822	135.0	143.927	0.0	0.0	0.0	364.384	0.0	0.0	32.504	167.895	137.804	0.0	27.748	130.384
OG_0015657	119.412	1431.448	402.922	508.955	1020.937	380.365	404.298	341.862	485.467	119.007	486.121	217.912	231.263	566.609	1116.547
OG_0015673	39.165	0.0	9.368	0.0	0.0	25.363	83.466	0.0	1.0	2.152	0.0	1.217	1.0	0.0	0.0
OG_0015675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015682	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.028
OG_0015683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015684	23.548	0.0	14.0	2.0	6.0	2.0	0.0	0.0	0.0	4.99	1.0	2.0	0.0	0.0	0.0
OG_0015686	62.788	16.0	30.554	15.0	47.0	82.0	34.046	53.0	45.27	108.92	16.0	20.104	9.899	45.0	40.0
OG_0015687	286.0	196.0	303.0	192.0	180.0	290.0	252.0	142.0	188.0	173.0	187.0	347.0	151.0	70.0	268.0
OG_0015688	286.735	72.0	151.0	101.0	42.0	431.0	230.0	199.0	75.0	277.0	81.0	154.0	72.0	24.0	112.0
OG_0015691	4.0	0.0	1.0	1.0	1.0	5.0	1.0	2.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0
OG_0015692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015693	36.0	1019.717	108.335	313748.154	79.678	674.562	711.416	215935.223	1436.199	65.08	12232.675	170.028	166573.178	62.187	354.277
OG_0015694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015701	19.762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.247	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015704	0.0	0.0	1.842	0.0	0.0	0.0	19.563	7.947	0.0	0.0	0.0	0.0	2.122	0.0	0.0
OG_0015705	5878.0	6846.0	2470.0	704.687	4064.0	6620.0	914.0	455.322	2081.907	4888.0	5125.0	3049.0	684.388	1735.0	7555.0
OG_0015708	0.0	0.0	13.877	0.0	0.0	0.0	24.474	0.0	0.0	0.0	1.804	15.271	0.0	0.0	0.0
OG_0015710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015721	143.0	648.0	263.0	190.0	301.0	60.0	31.0	14.0	49.0	278.943	515.0	291.0	107.0	50.0	348.0
OG_0015722	1392.096	190.0	342.0	45.0	0.0	0.0	0.0	2.5	0.0	351.0	159.0	321.0	0.0	8.0	0.0
OG_0015725	10.408	1.744	22.951	4.384	1.733	0.0	27.407	29.487	1.668	0.0	6.717	6.693	16.864	1.826	0.0
OG_0015726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.952	11.505	0.0	0.0	0.0	0.0	1.0	0.0
OG_0015730	0.0	0.0	378.568	120.988	36.177	0.0	0.0	0.0	0.0	7.978	507.387	209.17	0.0	0.0	172.062
OG_0015731	43.418	5.327	54.719	751.114	0.0	0.0	55.476	224.682	0.0	0.0	18.031	26.223	89.242	21.583	5.258
OG_0015732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015734	62.06	13.21	93.804	50.0	352.285	12.925	45.234	0.0	1629.095	9.652	0.0	189.238	0.0	193.788	36.241
OG_0015738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015745	0.0	0.0	5.874	0.0	0.0	0.0	0.0	0.0	0.0	28.31	0.0	0.0	0.0	104.726	85.161
OG_0015746	22.068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.698	0.0	0.0	0.0	0.0	0.0
OG_0015747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015748	1.0	5.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	4.0	1.0	0.0	1.0	8.0
OG_0015757	4.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0
OG_0015758	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0
OG_0015766	0.0	0.0	84.0	9.615	0.0	1.408	0.0	0.0	2.0	13.605	4.578	0.0	0.0	0.0	0.0
OG_0015769	15.177	0.0	0.0	51.604	0.0	0.0	0.0	0.0	10.392	0.0	1081.832	239.63	0.0	0.0	916.386
OG_0015770	301.3	23.0	351.0	0.0	0.0	351.0	300.0	24.0	5.0	0.0	24.0	0.0	0.0	0.0	15.0
OG_0015771	0.0	2.073	18.538	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.028	7.369	2.0	0.0	7.489
OG_0015780	14.338	20.611	17.228	28.122	24.026	27.953	35.346	52.828	8.694	17.007	10.07	22.788	23.273	3.169	11.962
OG_0015787	0.0	77.454	0.0	24.344	74.557	0.0	33.038	0.0	90.522	75.841	50.374	92.425	49.69	0.0	0.0
OG_0015788	0.0	70.212	0.0	0.0	0.0	0.0	0.0	31.849	33.895	124.551	0.0	0.0	109.67	0.0	121.084
OG_0015790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0015792	137.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.58	0.0	0.0	0.0	0.0	0.0
