OG	thaBer01_Brain	thaBer01_Heart	thaBer01_Liver	thaBer01_Muscle	thaBer02_Brain	thaBer02_Heart	thaBer02_Liver	thaBer02_Muscle	thaBer03_Brain	thaBer03_Heart	thaBer03_Liver	thaBer03_Muscle
OG_0002145	0.0	0.0	9.605	0.0	0.0	0.0	25.647	0.0	0.0	0.0	21.15	0.0
OG_0002146	0.0	13.374	0.0	0.0	9.239	0.0	31.682	0.0	0.0	0.0	31.515	0.0
OG_0002148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002153	0.0	0.0	4.398	0.0	0.0	37.884	0.0	0.0	0.0	2.01	0.0	0.0
OG_0002165	0.0	279.213	229.845	514.067	0.0	432.71	1068.767	439.609	6.203	158.894	0.0	0.0
OG_0002166	236.849	145.549	229.708	359.918	119.741	156.2	341.422	270.813	183.342	368.066	0.0	633.251
OG_0002168	0.0	0.0	0.0	0.0	0.0	33.639	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002187	121.683	308.781	278.088	391.015	248.974	810.942	457.62	327.773	212.837	1385.27	338.804	546.351
OG_0002190	34.443	0.0	0.0	26.701	0.0	0.0	0.0	25.549	103.662	0.0	0.0	0.0
OG_0002191	9.314	0.0	20.988	10.999	22.93	0.0	30.775	0.0	44.835	31.294	14.838	11.32
OG_0002197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.372	0.0	0.0
OG_0002206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002231	0.0	0.0	0.0	0.0	193.93	0.0	0.0	5.423	0.0	0.0	0.0	0.0
OG_0002245	225.613	0.0	0.0	9.764	235.248	0.0	0.0	0.0	201.985	0.0	0.0	0.0
OG_0002246	235.506	0.0	0.0	6.388	302.661	18.532	0.0	0.0	244.973	0.0	6.277	0.0
OG_0002247	7.526	1.0	0.0	0.0	13.79	0.0	0.0	0.0	10.0	0.0	0.0	0.0
OG_0002249	1125.179	0.0	0.0	0.0	3517.489	0.0	0.0	0.0	3098.253	0.781	0.0	0.0
OG_0002250	853.91	0.0	0.0	0.0	686.349	0.0	7.203	0.0	858.37	0.0	4.0	0.0
OG_0002251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002252	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002253	5.0	0.0	9.0	0.0	11.0	0.0	1.0	0.0	14.0	2.0	0.0	0.0
OG_0002261	0.0	0.0	131.569	205.805	180.977	291.175	427.436	0.0	0.0	0.0	0.0	206.956
OG_0002262	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002273	0.0	0.0	0.0	66.541	725.327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.89
OG_0002275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002284	0.0	0.0	2.0	0.0	328.0	3.0	0.0	3.0	307.0	0.0	0.0	0.0
OG_0002287	975.3199999999999	1315.594	45.0	11867.489	979.977	169.515	0.0	13808.931	1052.911	0.0	0.0	1505.422
OG_0002290	0.0	0.0	0.0	0.0	510.907	0.0	0.0	0.0	169.096	0.0	0.0	154.983
OG_0002292	0.0	0.0	4.0	5.0	1.0	2.0	4.0	0.0	3.0	9.0	5.0	5.0
OG_0002293	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	1.0
OG_0002297	148.742	77.091	78.422	165.238	247.104	0.0	94.426	0.0	257.085	265.193	0.0	92.897
OG_0002300	33.0	288.149	0.0	0.0	0.0	443.52	0.0	48.086	22.664	401.779	0.0	0.0
OG_0002301	224.965	0.0	0.0	0.0	153.771	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002304	1673.6970000000001	266.134	497.0	571.41	3068.25	1.584	0.5	363.978	2407.795	1208.5	0.0	696.794
OG_0002305	1692.9009999999998	650.673	1430.6789999999999	2756.823	1904.312	225.819	2300.995	4401.117	1741.432	1308.68	1580.122	3689.127
OG_0002307	44.646	0.0	0.0	136.461	427.977	246.973	0.0	0.0	272.503	0.0	0.0	0.0
OG_0002309	23.194	16.0	2.0	19.0	10.458	6.0	1.0	4.0	10.54	17.0	0.0	9.74
OG_0002317	15.249	15.538	562.885	15.515	0.0	54.997	309.741	0.0	1.0	0.0	134.389	3.15
OG_0002318	54.465	15.0	102.95	22.0	7.0	36.734	787.44	13.0	162.787	184.059	31.614	19.0
OG_0002321	0.0	0.0	3.878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002322	356.48400000000004	54.0	645.739	548.302	439.10900000000004	130.352	1017.007	249.614	1025.199	1372.491	692.124	463.913
OG_0002326	208.469	0.0	2.695	0.0	363.976	0.0	0.0	143.492	355.874	6.042	0.0	13.519
OG_0002333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002351	8.263	0.0	17.28	14.266	5.186	0.0	0.0	10.298	3.736	19.374	0.0	1.952
OG_0002365	71.513	295.518	9.954	87.368	101.508	132.203	0.0	7.229	172.253	554.404	63.434	28.608
OG_0002380	128.267	23.099	128.5	44.434	138.654	20.445	121.241	42.109	246.471	179.517	245.871	59.044
OG_0002400	329.0	9.0	0.0	2.0	20.0	1.0	1.0	0.0	68.0	6.0	0.0	0.0
OG_0002403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.648	0.0	0.0	0.0	0.0
OG_0002405	0.0	0.0	0.0	7.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002410	0.0	1911.598	152.30200000000002	2640.417	180.726	594.879	660.985	5249.006	597.404	3598.365	0.0	4860.949
OG_0002423	0.0	0.0	0.0	0.0	0.0	18.905	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002425	50.516	0.0	40.0	14.0	50.0	0.0	96.0	14.0	32.802	42.0	0.0	12.51
OG_0002428	330.623	0.0	35.689	243.461	458.456	46.806	96.394	154.372	464.898	293.666	120.798	331.163
OG_0002429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002437	1.277	0.0	3.985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002438	306.0	0.0	0.0	0.0	467.119	10.75	0.0	0.0	499.703	13.563	0.0	0.0
OG_0002439	0.0	102.477	0.0	140.174	0.0	0.0	21.855	56.963	0.0	0.0	0.0	53.932
OG_0002446	138.0	1136.15	2.81	688.421	97.168	229.107	0.0	244.123	294.364	2770.319	0.0	358.547
OG_0002447	589.248	372.114	80.892	301.001	1077.608	239.762	126.368	148.574	768.546	1365.841	199.248	665.265
OG_0002449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.681
OG_0002450	0.0	625.245	0.0	2117.983	15.898	123.136	0.5	2224.301	9.808	1749.612	0.0	1916.113
OG_0002451	0.0	70.422	93.105	0.0	76.287	0.0	0.0	129.186	102.69	188.028	286.936	262.631
OG_0002452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002453	1.95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.283	0.0	0.0	0.0
OG_0002467	302.288	47.174	48.845	166.124	552.93	0.0	78.635	119.151	706.063	259.488	35.985	304.083
OG_0002470	903.0	15.0	0.0	8.0	2576.0	13.0	7.0	9.0	2177.0	46.0	6.0	21.0
OG_0002484	0.0	9.108	0.0	0.0	13.372	151.452	0.0	0.0	0.0	12.458	3.944	8.14
OG_0002490	0.0	0.0	0.0	0.0	0.0	221.764	0.0	175.935	0.0	0.0	0.0	0.0
OG_0002491	0.0	0.0	5.018	0.0	0.0	0.0	4.574	0.0	0.0	0.0	0.0	0.0
OG_0002507	201.515	0.0	0.0	4.599	642.407	0.0	0.0	0.0	718.436	0.0	0.0	0.0
OG_0002508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002509	140.845	1224.122	0.0	0.0	68.419	191.481	16.0	0.0	28.159	937.498	5.0	0.0
OG_0002512	0.0	0.0	0.0	10.035	0.0	0.0	0.0	27.923	0.0	0.0	0.0	0.0
OG_0002517	0.0	0.0	0.0	0.0	62.316	0.0	283.571	0.0	403.28499999999997	55.356	0.0	0.0
OG_0002518	8.146	7.463	0.0	8.022	16.974	4.468	25.832	8.718	36.941	25.203	4.055	12.372
OG_0002519	2.73	0.0	0.0	0.0	21.173	0.0	0.0	26.354	3.124	27.943	0.0	0.0
OG_0002523	3.057	0.0	0.0	0.0	3.035	0.0	0.0	0.0	2.926	3.2	11.691	0.0
OG_0002533	0.0	0.0	6.245	0.0	8.163	0.0	0.0	67.69	0.0	0.0	0.0	97.21
OG_0002537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002544	257.0	63.0	11.0	20.0	424.059	72.194	31.612	14.0	642.0	490.0	122.0	45.0
OG_0002545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002547	0.0	30.858	930.143	0.0	0.0	21.653	1559.757	0.0	35.0	0.0	125.331	3.0
OG_0002557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.547	0.0	0.0
OG_0002558	0.0	0.0	0.0	13.57	0.0	0.0	0.0	6.0	92.0	59.0	64.0	30.0
OG_0002559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0
OG_0002562	0.0	1257.181	881.948	6894.985	447.0	726.418	407.688	5797.331	776.0	3301.067	305.0	3178.619
OG_0002569	135.619	95.782	54.884	48.573	63.766	196.598	385.45	263.324	104.147	472.678	296.038	310.06
OG_0002572	779.14	200.55599999999998	12.319	274.182	1205.391	85.616	117.605	218.174	978.395	379.419	39.198	340.84
OG_0002574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002576	0.0	0.0	0.0	0.0	0.0	55.725	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002581	0.0	0.0	0.0	0.0	12.901	0.0	0.0	0.0	3.124	8.779	0.0	0.0
OG_0002588	144.056	0.0	0.0	4.176	361.663	2.397	0.0	0.0	87.14	0.0	0.0	0.0
OG_0002590	0.0	0.0	0.0	61.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002593	0.0	0.0	0.0	0.0	0.0	4.038	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002594	333.551	97.797	0.0	71.89	603.184	115.999	92.475	0.0	618.2550000000001	314.714	75.521	115.53
OG_0002595	2.0	0.0	0.0	0.0	93.379	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002603	0.0	74.754	0.0	0.0	399.487	0.0	0.0	0.0	409.325	10.242	0.0	0.0
OG_0002606	0.0	0.0	0.0	0.0	140.441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
OG_0002649	0.0	5.604	0.0	0.0	0.0	0.0	0.0	8.746	0.0	0.0	0.0	0.0
OG_0002654	11.0	0.0	13.0	21.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0
OG_0002657	0.0	0.0	0.0	0.0	2.485	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002663	0.0	0.0	0.0	0.0	0.0	11.279	0.0	0.0	0.0	0.0	2.454	0.0
OG_0002676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.661	0.0
OG_0002677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002682	68.393	0.0	3335.174	0.0	1.756	112.786	5082.799	0.0	0.0	1.38	3412.635	0.0
OG_0002687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002696	0.0	470.491	0.0	0.0	515.463	145.96	0.0	0.0	29.039	421.837	0.0	0.0
OG_0002697	417.349	649.75	0.0	1615.533	436.72	0.0	0.0	1817.551	0.0	593.126	9.684	1995.746
OG_0002700	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002701	303.0	582.0	388.952	1532.878	361.597	0.0	550.466	937.378	369.568	1221.471	80.0	1175.497
OG_0002702	26.988	48.549	85.511	31.063	0.0	0.0	78.66	0.0	200.566	0.0	15.805	259.079
OG_0002706	0.0	2.0	0.0	6.0	6.0	0.0	2.0	4.0	10.0	1.0	1.0	8.0
OG_0002710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.734
OG_0002711	1702.0	653.876	353.0	747.832	2816.0	710.818	592.0	521.972	3190.0	1401.407	392.0	627.056
OG_0002712	0.0	0.0	25.699	6.003	0.0	0.0	0.0	0.0	0.0	0.0	4.04	0.0
OG_0002718	0.0	64.641	0.0	107.127	42.321	0.0	0.0	283.838	111.007	134.525	0.0	192.217
OG_0002732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.911	0.0
OG_0002765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002766	178.0	250.0	425.0	691.25	21.0	14.0	27.0	634.565	343.0	0.0	19.56	28.0
OG_0002772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.327	3.855	0.0	7.863
OG_0002799	0.0	0.0	0.0	0.0	7.786	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002800	145.128	189.307	225.26	484.867	256.416	68.118	148.136	453.569	270.749	528.166	353.803	264.726
OG_0002802	5.846	46.318	572.028	54.349000000000004	253.0	84.479	972.9	0.0	0.0	209.0	953.793	91.268
OG_0002803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002804	0.0	0.0	49.545	1382.48	0.0	157.073	0.0	0.0	343.024	1169.352	0.0	0.0
OG_0002807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002808	0.0	24.501	20.404	0.0	796.913	29.883	0.0	0.0	849.811	0.0	0.0	0.0
OG_0002816	599.0	283.0	340.944	300.0	1095.946	80.319	557.383	172.0	1196.0	599.0	155.074	539.02
OG_0002817	0.0	0.0	63.754	0.0	0.0	0.0	197.429	0.0	0.0	0.0	0.0	0.0
OG_0002818	0.0	0.0	0.0	0.0	376.526	58.0	0.0	95.764	367.058	0.0	0.0	0.0
OG_0002819	9.0	11.0	0.0	0.0	4.0	0.0	0.0	3.0	4.0	0.0	6.0	0.0
OG_0002820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002821	27.378	142.0	17.0	950.059	0.0	26.243	3.434	73.527	4.017	88.607	30.287	207.0
OG_0002823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002832	0.0	0.0	0.0	21.705	32.878	65.263	0.0	0.0	19.089	0.0	0.0	35.561
OG_0002833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002834	10570.0	701.928	61.589	1177.383	18130.178	137.314	94.0	2575.984	17447.654	3261.34	45.0	2307.324
OG_0002836	54.567	5.736	115.729	145.633	6.763	43.115	45.368	88.068	16.599	62.269	6.649	139.05
OG_0002837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002848	66.357	24.632	173.638	224.102	71.28	393.325	230.034	321.975	42.471	209.228	113.074	739.05
OG_0002849	0.0	0.0	0.0	28.464	108.243	65.091	0.0	184.072	84.24	119.026	46.687	129.512
OG_0002863	0.0	0.0	0.0	4.539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002864	0.0	594.585	0.0	5824.819	0.0	144.057	0.0	2650.283	0.0	3001.428	4.0	14308.392
OG_0002865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.511
OG_0002867	504.427	128.712	153.519	155.116	793.535	333.767	248.608	355.6	1091.674	483.252	52.165	207.72
OG_0002868	113.0	83.0	6.984	63.496	90.663	46.0	43.708	100.0	134.595	410.639	35.0	125.908
OG_0002873	0.0	11.805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002877	0.0	51.403999999999996	32.666	35.49	3.5	99.437	517.139	0.0	7.69	345.894	542.067	0.0
OG_0002914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	303.255	0.0	0.0	0.0
OG_0002915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002918	23.316	0.0	0.0	0.0	56.043	0.0	0.0	1.454	0.0	0.0	0.0	0.0
OG_0002929	573.234	94.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	25.13	14.0	0.0
OG_0002930	1005.766	33.0	22.0	110.913	1567.664	262.703	26.0	77.0	1032.4189999999999	253.098	40.0	168.0
OG_0002932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002933	187.157	0.0	0.0	0.0	246.254	0.0	0.0	3.0	600.693	103.616	0.0	0.0
OG_0002934	61.307	491.0	0.0	21.0	63.136	70.365	0.0	0.0	38.847	1057.384	0.0	0.0
OG_0002935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002937	3365.348	67.0	37.694	72.0	5562.534	0.0	199.47	11.398	14447.157	260.381	211.166	54.245
OG_0002941	0.0	23.405	0.0	0.0	0.0	0.0	75.298	0.0	0.0	0.0	0.0	0.0
OG_0002942	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0002946	0.0	97.029	88.464	34.536	169.562	274.459	47.307	43.939	0.0	228.515	8.44	202.363
OG_0002947	24.473	5.633	25.234	894.761	169.982	462.16200000000003	74.103	931.087	82.893	539.797	15.949	1771.54
OG_0002959	0.0	0.0	0.0	0.0	0.0	0.0	2.658	0.0	0.0	0.0	0.0	0.0
OG_0002984	136.827	39.299	30.948	136.884	226.316	35.174	69.97	9.658	191.464	51.932	97.847	189.245
OG_0003002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003003	0.0	0.0	261.268	428.616	260.623	24.494	448.32	414.66	193.883	0.0	106.343	1310.828
OG_0003004	269.858	162.681	490.231	289.981	88.268	0.0	646.579	0.0	201.825	459.776	163.267	882.598
OG_0003006	317.0	203.0	396.0	786.0	521.0	576.563	649.0	811.0	575.0	683.0	421.0	1460.0
OG_0003009	31.307	0.0	0.0	0.0	224.721	6.751	0.0	0.0	102.948	0.0	0.0	0.0
OG_0003015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.108	0.0
OG_0003018	0.0	0.0	18.825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003019	74.727	0.0	0.0	35.992	52.918	2.828	0.0	18.088	61.848	55.955	0.0	51.414
OG_0003022	6.658	0.0	2.284	0.0	0.0	0.0	0.0	3.484	0.0	0.0	0.0	0.0
OG_0003026	5.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	4.0	1.0	0.0	0.0
OG_0003027	0.0	107.834	0.0	0.0	998.012	0.0	9.0	460.984	0.0	0.0	0.0	0.0
OG_0003032	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
OG_0003036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
OG_0003045	0.0	0.0	3.57	3.639	49.54	0.0	0.0	0.0	16.96	0.0	0.0	0.0
OG_0003048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003049	1435.939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.749	0.0	0.0
OG_0003050	2.647	0.0	0.0	0.0	90.146	0.0	0.0	0.0	42.331	0.0	1.0	0.0
OG_0003051	369.257	0.0	129.49	0.0	322.003	0.0	150.706	0.0	395.879	47.508	47.686	54.076
OG_0003052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.791	0.0	0.0	0.0	0.0
OG_0003066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0
OG_0003067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003070	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003075	99.318	161.246	110.241	155.366	106.851	0.0	166.455	160.225	83.745	454.863	33.181	2963.064
OG_0003087	1055.145	0.0	784.204	3169.318	2592.357	1163.0	1209.624	1939.361	2199.906	2751.569	2332.384	5382.823
OG_0003089	7.946	0.0	0.0	9.064	0.0	0.0	1.555	8.655	0.0	3.651	2.832	14.133
OG_0003093	660.785	0.0	129.793	13.236	1461.021	0.0	174.939	8.242	880.298	47.343	62.903	0.0
OG_0003094	3.902	0.0	20.021	49.179	31.94	32.053	17.214	49.52	17.984	4.144	0.0	91.328
OG_0003095	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003096	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0
OG_0003102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003103	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
OG_0003104	14.923	38.185	0.0	66.506	6.384	798.124	20.974	89.941	51.771	256.845	61.813	98.815
OG_0003117	0.0	0.0	70.34	18.635	0.0	0.0	63.399	0.0	0.0	73.356	0.0	0.0
OG_0003132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003148	19.481	115.81	0.0	36.751	36.428	0.0	55.995	0.0	67.553	376.039	0.0	0.0
OG_0003150	213.0	22.0	119.0	28.443	0.0	0.0	0.0	0.0	0.0	166.0	0.0	11.0
OG_0003151	3756.19	855.941	324.0	836.025	6870.036	538.568	510.0	694.769	8315.882	1649.27	149.0	1027.381
OG_0003155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003156	418.52	92.063	179.664	177.459	312.518	27.388	227.289	139.936	361.226	72.585	95.712	750.6579999999999
OG_0003158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003164	0.0	0.0	0.0	17.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003171	0.0	0.0	0.0	1.0	0.0	0.0	1.515	0.0	27.242	0.0	0.0	0.0
OG_0003196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003198	249.357	297.733	484.0	555.428	263.0	156.0	760.0	584.239	424.0	1252.615	249.0	622.804
OG_0003199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003201	228.0	123.0	6339.0	91.0	56.0	322.0	11794.0	61.0	83.0	448.0	6885.0	139.0
OG_0003202	0.0	0.0	128.899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003223	0.0	0.0	0.0	0.0	292.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.91	0.0	0.0
OG_0003238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003242	182.75	108.573	546.365	250.425	336.247	117.254	639.865	388.488	471.545	328.704	475.804	382.319
OG_0003243	102.405	29.252	88.353	156.976	200.457	42.928	152.607	124.465	137.067	205.176	321.733	223.33
OG_0003244	294.0	151.0	178.0	433.0	506.0	103.0	304.0	632.0	482.0	416.0	214.0	941.0
OG_0003245	0.0	46.978	0.0	0.0	29.904	0.0	66.113	0.0	0.0	0.0	56.768	0.0
OG_0003247	0.0	0.0	0.0	0.0	0.0	0.0	342.26	0.0	0.0	0.0	0.0	0.0
OG_0003253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OG_0003255	0.0	0.0	0.0	0.0	50.727	0.0	0.0	44.469	20.498	32.922	68.518	0.0
