"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Brain","OG_0020851",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","CAVIN2","taeGut_geneID"
"Brain","OG_0020867",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LAMP5","taeGut_geneID"
"Brain","OG_0020888",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","HACD3","taeGut_geneID"
"Brain","OG_0020897",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NFKBIE","taeGut_geneID"
"Brain","OG_0020940",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","HDDC2","taeGut_geneID"
"Brain","OG_0021074",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ISCA2","taeGut_geneID"
"Brain","OG_0021116",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","VSIR","taeGut_geneID"
"Brain","OG_0021127",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","FAM163B","taeGut_geneID"
"Brain","OG_0021170",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","UQCRFS1","taeGut_geneID"
"Brain","OG_0021214",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","BNIP1","taeGut_geneID"
"Brain","OG_0021218",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","FEN1","taeGut_geneID"
"Brain","OG_0021333",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","stringtie_mRNA_3234","parsed_from_gene_id"
"Brain","OG_0021401",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC770617","galGal_geneID"
"Brain","OG_0021421",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","CLDN5","taeGut_geneID"
"Brain","OG_0021434",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","KLF2","taeGut_geneID"
"Brain","OG_0021454",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MRPL30","taeGut_geneID"
"Brain","OG_0021458",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RNF182","taeGut_geneID"
"Brain","OG_0021462",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","BAMBI","taeGut_geneID"
"Brain","OG_0021513",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","B9D1","taeGut_geneID"
"Brain","OG_0021519",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","DNAL4","taeGut_geneID"
"Brain","OG_0021822",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TMEM97","taeGut_geneID"
"Brain","OG_0021823",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","PSMA1","galGal_geneID"
"Brain","OG_0022054",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CYREN","taeGut_geneID"
"Brain","OG_0022072",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","PPDPF","taeGut_geneID"
"Brain","OG_0022124",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","DUSP14","taeGut_geneID"
"Brain","OG_0022477",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FNDC9","taeGut_geneID"
"Brain","OG_0022491",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","MRPL51","taeGut_geneID"
"Brain","OG_0022502",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","RPS19BP1","taeGut_geneID"
"Brain","OG_0022515",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SELENOT","taeGut_geneID"
"Brain","OG_0022900",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MRPS18C","taeGut_geneID"
"Brain","OG_0022936",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","TXNDC17","taeGut_geneID"
"Brain","OG_0022945",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ISCA1","taeGut_geneID"
"Brain","OG_0022955",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","EDF1","taeGut_geneID"
"Brain","OG_0023416",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","STX19","taeGut_geneID"
"Brain","OG_0023447",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","NOP16","taeGut_geneID"
"Brain","OG_0023464",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RPL31","taeGut_geneID"
"Brain","OG_0023471",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SNRPD3","taeGut_geneID"
"Brain","OG_0025057",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CISD3","taeGut_geneID"
"Brain","OG_0025066",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","NPC2","taeGut_geneID"
"Brain","OG_0025571",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","CKLF","taeGut_geneID"
"Brain","OG_0025576",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LOC100221179","taeGut_geneID"
"Brain","OG_0025623",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CNRIP1","taeGut_geneID"
"Brain","OG_0025629",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MRPL41","taeGut_geneID"
"Brain","OG_0025660",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","HINT3","taeGut_geneID"
"Brain","OG_0025661",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","PEBP1","galGal_geneID"
"Brain","OG_0025909",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","STX6","parsed_from_gene_id"
"Brain","OG_0026040",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","CHCHD1","taeGut_geneID"
"Brain","OG_0026050",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LSM3","taeGut_geneID"
"Brain","OG_0026306",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LOC101749666","galGal_geneID"
"Brain","OG_0026651",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","EDEM2","galGal_geneID"
"Brain","OG_0026662",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","BET1L","taeGut_geneID"
"Brain","OG_0026705",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LOC140681729","taeGut_geneID"
"Brain","OG_0026765",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CGGBP1","taeGut_geneID"
"Brain","OG_0026775",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","PTPMT1","taeGut_geneID"
"Brain","OG_0026781",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SRP14","taeGut_geneID"
"Brain","OG_0026783",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","COMMD9","taeGut_geneID"
"Brain","OG_0026954",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","USP7","parsed_from_gene_id"
"Brain","OG_0027157",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","COX6A1","taeGut_geneID"
"Brain","OG_0027158",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","PTMS","galGal_geneID"
"Brain","OG_0027813",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CNTN2","taeGut_geneID"
"Brain","OG_0027815",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC100220391","taeGut_geneID"
"Brain","OG_0027819",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MYO7A","taeGut_geneID"
"Brain","OG_0027830",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","TMEM184C","taeGut_geneID"
"Brain","OG_0027846",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","KIF1B","taeGut_geneID"
"Brain","OG_0027984",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","PPP1R9A","parsed_from_gene_id"
"Brain","OG_0028020",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ANKRD12","taeGut_geneID"
"Brain","OG_0028145",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","IMP3","galGal_geneID"
"Brain","OG_0028777",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SLC27A4","parsed_from_gene_id"
"Brain","OG_0028840",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RUFY3","taeGut_geneID"
"Brain","OG_0028850",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","KLHDC8B","taeGut_geneID"
"Brain","OG_0028894",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SETD5","galGal_geneID"
"Brain","OG_0028934",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SIPA1L2","parsed_from_gene_id"
"Brain","OG_0028971",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SLC16A12","taeGut_geneID"
"Brain","OG_0028976",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SLC16A7","taeGut_geneID"
"Brain","OG_0029015",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LDLRAD1","taeGut_geneID"
"Brain","OG_0029817",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","JADE2","taeGut_geneID"
"Brain","OG_0029892",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","UGGT1","taeGut_geneID"
"Brain","OG_0029953",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","CASKIN1","galGal_geneID"
"Brain","OG_0030987",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","AMOTL2","taeGut_geneID"
"Brain","OG_0031013",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","AACS","taeGut_geneID"
"Brain","OG_0031021",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SHC2","taeGut_geneID"
"Brain","OG_0031226",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","HSP90B1","taeGut_geneID"
"Brain","OG_0031236",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","GNA12","taeGut_geneID"
"Brain","OG_0031343",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ITGA1","parsed_from_gene_id"
"Brain","OG_0031383",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ALDH6A1","taeGut_geneID"
"Brain","OG_0031428",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SLITRK5","taeGut_geneID"
"Brain","OG_0031452",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","UBE3A","taeGut_geneID"
"Brain","OG_0031504",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","GRSF1","taeGut_geneID"
"Brain","OG_0032993",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","stringtie_mRNA_25878","parsed_from_gene_id"
"Brain","OG_0033024",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","ECE1","taeGut_geneID"
"Brain","OG_0033037",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LAMB2","taeGut_geneID"
"Brain","OG_0033113",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","KCNH4","taeGut_geneID"
"Brain","OG_0033165",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ATCAY","parsed_from_gene_id"
"Brain","OG_0033166",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ZMIZ2","taeGut_geneID"
"Brain","OG_0033350",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","stringtie_mRNA_62461","parsed_from_gene_id"
"Brain","OG_0033384",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaRuf_vs_thaTor","TUBB6","taeGut_geneID"
"Brain","OG_0033564",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","KCNJ9","taeGut_geneID"
"Brain","OG_0033594",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ATP6V0A1","taeGut_geneID"
"Brain","OG_0033641",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SPECC1L","taeGut_geneID"
"Brain","OG_0033665",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","GABRA1","taeGut_geneID"
"Brain","OG_0033729",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","stringtie_mRNA_14398","parsed_from_gene_id"
"Brain","OG_0033873",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LUC7L2","taeGut_geneID"
"Brain","OG_0033901",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","BOD1L1","taeGut_geneID"
"Brain","OG_0033931",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SNX4","taeGut_geneID"
"Brain","OG_0033998",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RHOA","taeGut_geneID"
"Brain","OG_0034005",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RHOJ","taeGut_geneID"
"Brain","OG_0035880",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","LARGE1","parsed_from_gene_id"
"Brain","OG_0035981",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","DPYSL5","taeGut_geneID"
"Brain","OG_0035983",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","DPYSL3","taeGut_geneID"
"Brain","OG_0036028",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LMTK2","taeGut_geneID"
"Brain","OG_0036029",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","AATK","galGal_geneID"
"Brain","OG_0036127",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","NUMA1","taeGut_geneID"
"Brain","OG_0036146",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LOC100218923","taeGut_geneID"
"Brain","OG_0036199",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","ELOVL5","taeGut_geneID"
"Brain","OG_0036257",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SLK","galGal_geneID"
"Brain","OG_0036276",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ARHGAP39","taeGut_geneID"
"Brain","OG_0038695",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","DCLK1","taeGut_geneID"
"Brain","OG_0038752",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LZTS1","taeGut_geneID"
"Brain","OG_0038784",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","SLC35E3","galGal_geneID"
"Brain","OG_0038830",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MIA3","galGal_geneID"
"Brain","OG_0038831",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","KDM7A","galGal_geneID"
"Brain","OG_0038834",4,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","Bcr","parsed_from_gene_id"
"Brain","OG_0038836",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ABR","taeGut_geneID"
"Brain","OG_0038952",3,"dysSti_vs_sakCri;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LOC100227652","taeGut_geneID"
"Brain","OG_0039006",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","XRN2","taeGut_geneID"
"Brain","OG_0039016",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","BAHCC1","taeGut_geneID"
"Brain","OG_0039024",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","AHDC1","taeGut_geneID"
"Brain","OG_0039033",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ESYT3","galGal_geneID"
"Brain","OG_0041498",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","PRKCB","taeGut_geneID"
"Brain","OG_0041615",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","STXBP1","taeGut_geneID"
"Brain","OG_0041619",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","MAN2A2","taeGut_geneID"
"Brain","OG_0041662",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LONRF1","taeGut_geneID"
"Brain","OG_0041695",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MTMR9","taeGut_geneID"
"Brain","OG_0041697",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MTMR6","taeGut_geneID"
"Brain","OG_0041710",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","ACO2","taeGut_geneID"
"Brain","OG_0041738",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CHRM5","taeGut_geneID"
"Brain","OG_0041810",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC115497553","taeGut_geneID"
"Brain","OG_0041882",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","MYO6","taeGut_geneID"
"Brain","OG_0041941",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","BCAR1","taeGut_geneID"
"Brain","OG_0041991",4,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","GUCY1A2","taeGut_geneID"
"Brain","OG_0042119",5,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","Bsn","parsed_from_gene_id"
"Brain","OG_0042137",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","IRS1","taeGut_geneID"
"Brain","OG_0042190",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","VIL1","taeGut_geneID"
"Brain","OG_0042268",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","EPS8L2","taeGut_geneID"
"Brain","OG_0042400",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CCNT2","galGal_geneID"
"Brain","OG_0042445",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","UBE2E2","galGal_geneID"
"Brain","OG_0042516",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","LINGO3","taeGut_geneID"
"Brain","OG_0042517",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LINGO1","taeGut_geneID"
"Brain","OG_0042533",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SFXN2","galGal_geneID"
"Brain","OG_0042556",3,"thaAmb_vs_thaPel;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC100231722","taeGut_geneID"
"Brain","OG_0042584",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","NONO","taeGut_geneID"
"Brain","OG_0042920",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","QSER1","taeGut_geneID"
"Brain","OG_0042969",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","TMEM8B","taeGut_geneID"
"Brain","OG_0043042",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","MID2","taeGut_geneID"
"Brain","OG_0043108",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","JPH2","taeGut_geneID"
"Brain","OG_0043150",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","PAQR9","taeGut_geneID"
"Brain","OG_0043171",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","TTC39B","taeGut_geneID"
"Brain","OG_0043189",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","SLC43A3","galGal_geneID"
"Brain","OG_0043325",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","SDR16C5","taeGut_geneID"
"Brain","OG_0043333",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","DECR1","taeGut_geneID"
"Brain","OG_0043336",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaRuf_vs_thaTor","DCXR","taeGut_geneID"
"Brain","OG_0043341",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaRuf_vs_thaTor","BDH1","taeGut_geneID"
"Brain","OG_0043350",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","RDH14","taeGut_geneID"
"Brain","OG_0043376",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC100225858","taeGut_geneID"
"Brain","OG_0043449",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","ADD3","taeGut_geneID"
"Brain","OG_0043489",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","NCOA6","galGal_geneID"
"Brain","OG_0043547",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","STARD8","taeGut_geneID"
"Brain","OG_0043583",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","TPM3","galGal_geneID"
"Brain","OG_0044005",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","CDH9","taeGut_geneID"
"Brain","OG_0044045",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","CLTC","taeGut_geneID"
"Brain","OG_0044206",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","LAMC2","taeGut_geneID"
"Brain","OG_0044219",3,"sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","RIPOR2","taeGut_geneID"
