"Tissue","OG","n_pairs","Pairs","gene_name","name_source"
"Heart","OG_0042540",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","GAD1","taeGut_geneID"
"Heart","OG_0042556",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC100231722","taeGut_geneID"
"Heart","OG_0042600",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","XIAP","parsed_from_gene_id"
"Heart","OG_0042863",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel","FBXO34","parsed_from_gene_id"
"Heart","OG_0042913",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","PFKM","galGal_geneID"
"Heart","OG_0043061",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","LOC100230322","taeGut_geneID"
"Heart","OG_0043065",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","UBA6","taeGut_geneID"
"Heart","OG_0043150",3,"sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","PAQR9","taeGut_geneID"
"Heart","OG_0043159",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr;thaRuf_vs_thaTor","POLR2B","taeGut_geneID"
"Heart","OG_0043183",3,"dysSti_vs_sakCri;thaBer_vs_thaAtr;thaRuf_vs_thaTor","GLB1","taeGut_geneID"
"Heart","OG_0043264",4,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaAmb_vs_thaPel;thaBer_vs_thaAtr","SHROOM4","taeGut_geneID"
"Heart","OG_0043449",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","ADD3","taeGut_geneID"
"Heart","OG_0043616",3,"dysSti_vs_sakCri;sakLuc_vs_sakCan;thaBer_vs_thaAtr","TPM4","taeGut_geneID"
